"Date","Time","State.UnionTerritory","ConfirmedIndianNational","ConfirmedForeignNational","CFR","Recovery_Rate","Population_State","Cases_type","Cases_counts"
2020-03-24,"6:00 PM","Rajasthan",30,2,0,9.38,81032689,"Cured",3
2020-03-24,"6:00 PM","Tamil Nadu",13,2,0,6.67,77841267,"Cured",1
2020-03-24,"6:00 PM","Telangana",25,10,0,2.86,39362732,"Cured",1
2020-03-24,"6:00 PM","Chandigarh",7,0,0,0,1158473,"Cured",0
2020-03-24,"6:00 PM","Jammu and Kashmir",4,0,0,0,13606320,"Cured",0
2020-03-24,"6:00 PM","Ladakh",13,0,0,0,289023,"Cured",0
2020-03-24,"6:00 PM","Uttar Pradesh",32,1,0,33.33,237882725,"Cured",11
2020-03-24,"6:00 PM","Uttarakhand",3,1,0,0,11250858,"Cured",0
2020-03-24,"6:00 PM","West Bengal",9,0,11.11,0,99609303,"Cured",0
2020-03-25,"6:00 PM","Andhra Pradesh",9,0,0,11.11,53903393,"Cured",1
2020-03-25,"6:00 PM","Bihar",4,0,25,0,124799926,"Cured",0
2020-03-25,"6:00 PM","Chhattisgarh",1,0,0,0,29436231,"Cured",0
2020-03-25,"6:00 PM","Delhi",30,1,3.23,19.35,18710922,"Cured",6
2020-03-25,"6:00 PM","Gujarat",37,1,2.63,0,63872399,"Cured",0
2020-03-25,"6:00 PM","Haryana",14,14,0,39.29,28204692,"Cured",11
2020-03-25,"6:00 PM","Himachal Pradesh",3,0,33.33,0,7451955,"Cured",0
2020-03-25,"6:00 PM","Karnataka",41,0,2.44,7.32,67562686,"Cured",3
2020-03-25,"6:00 PM","Kerala",101,8,0,3.67,35699443,"Cured",4
2020-03-25,"6:00 PM","Madhya Pradesh",14,0,0,0,85358965,"Cured",0
2020-03-25,"6:00 PM","Maharashtra",125,3,2.34,0.78,123144223,"Cured",1
2020-03-25,"6:00 PM","Manipur",1,0,0,0,3091545,"Cured",0
2020-03-25,"6:00 PM","Mizoram",1,0,0,0,1239244,"Cured",0
2020-03-25,"6:00 PM","Odisha",2,0,0,0,46356334,"Cured",0
2020-03-25,"6:00 PM","Puducherry",1,0,0,0,1413542,"Cured",0
2020-03-25,"6:00 PM","Punjab",29,0,3.45,0,30141373,"Cured",0
2020-03-25,"6:00 PM","Rajasthan",34,2,0,8.33,81032689,"Cured",3
2020-03-25,"6:00 PM","Tamil Nadu",16,2,0,5.56,77841267,"Cured",1
2020-03-25,"6:00 PM","Telangana",25,10,0,2.86,39362732,"Cured",1
2020-03-25,"6:00 PM","Chandigarh",7,0,0,0,1158473,"Cured",0
2020-03-25,"6:00 PM","Jammu and Kashmir",7,0,0,14.29,13606320,"Cured",1
2020-03-25,"6:00 PM","Ladakh",13,0,0,0,289023,"Cured",0
2020-03-25,"6:00 PM","Uttar Pradesh",36,1,0,29.73,237882725,"Cured",11
2020-03-25,"6:00 PM","Uttarakhand",3,1,0,0,11250858,"Cured",0
2020-03-25,"6:00 PM","West Bengal",9,0,11.11,0,99609303,"Cured",0
2020-03-26,"6:00 PM","Andaman and Nicobar Islands",1,0,0,0,NA,"Cured",0
2020-03-26,"6:00 PM","Andhra Pradesh",11,0,0,9.09,53903393,"Cured",1
2020-03-26,"6:00 PM","Bihar",6,0,16.67,0,124799926,"Cured",0
2020-03-26,"6:00 PM","Chandigarh",7,0,0,0,1158473,"Cured",0
2020-03-26,"6:00 PM","Chhattisgarh",6,0,0,0,29436231,"Cured",0
2020-03-26,"6:00 PM","Delhi",35,1,2.78,16.67,18710922,"Cured",6
2020-03-26,"6:00 PM","Goa",3,0,0,0,1586250,"Cured",0
2020-03-26,"6:00 PM","Gujarat",42,1,6.98,0,63872399,"Cured",0
2020-03-26,"6:00 PM","Haryana",16,14,0,36.67,28204692,"Cured",11
2020-03-26,"6:00 PM","Himachal Pradesh",3,0,33.33,0,7451955,"Cured",0
2020-03-26,"6:00 PM","Jammu and Kashmir",13,0,0,7.69,13606320,"Cured",1
2020-03-26,"6:00 PM","Karnataka",55,0,3.64,5.45,67562686,"Cured",3
2020-03-26,"6:00 PM","Kerala",110,8,0,5.08,35699443,"Cured",6
2020-03-26,"6:00 PM","Ladakh",13,0,0,0,289023,"Cured",0
2020-03-26,"6:00 PM","Madhya Pradesh",20,0,5,0,85358965,"Cured",0
2020-03-26,"6:00 PM","Maharashtra",121,3,2.42,0.81,123144223,"Cured",1
2020-03-26,"6:00 PM","Manipur",1,0,0,0,3091545,"Cured",0
2020-03-26,"6:00 PM","Mizoram",1,0,0,0,1239244,"Cured",0
2020-03-26,"6:00 PM","Odisha",2,0,0,0,46356334,"Cured",0
2020-03-26,"6:00 PM","Puducherry",1,0,0,0,1413542,"Cured",0
2020-03-26,"6:00 PM","Punjab",33,0,3.03,0,30141373,"Cured",0
2020-03-26,"6:00 PM","Rajasthan",39,2,0,7.32,81032689,"Cured",3
2020-03-26,"6:00 PM","Tamil Nadu",20,6,3.85,3.85,77841267,"Cured",1
2020-03-26,"6:00 PM","Telangana",34,10,0,2.27,39362732,"Cured",1
2020-03-26,"6:00 PM","Uttarakhand",4,1,0,0,11250858,"Cured",0
2020-03-26,"6:00 PM","Uttar Pradesh",40,1,0,26.83,237882725,"Cured",11
2020-03-26,"6:00 PM","West Bengal",10,0,10,0,99609303,"Cured",0
2020-03-27,"10:00 AM","Andaman and Nicobar Islands",1,0,0,0,NA,"Cured",0
2020-03-27,"10:00 AM","Andhra Pradesh",12,0,0,8.33,53903393,"Cured",1
2020-03-27,"10:00 AM","Bihar",6,0,16.67,0,124799926,"Cured",0
2020-03-27,"10:00 AM","Chandigarh",7,0,0,0,1158473,"Cured",0
2020-03-27,"10:00 AM","Chhattisgarh",6,0,0,0,29436231,"Cured",0
2020-03-27,"10:00 AM","Delhi",35,1,2.78,16.67,18710922,"Cured",6
2020-03-27,"10:00 AM","Goa",3,0,0,0,1586250,"Cured",0
2020-03-27,"10:00 AM","Gujarat",42,1,6.98,0,63872399,"Cured",0
2020-03-27,"10:00 AM","Haryana",16,14,0,36.67,28204692,"Cured",11
2020-03-27,"10:00 AM","Himachal Pradesh",3,0,33.33,0,7451955,"Cured",0
2020-03-27,"10:00 AM","Jammu and Kashmir",13,0,7.69,7.69,13606320,"Cured",1
2020-03-27,"10:00 AM","Karnataka",55,0,3.64,5.45,67562686,"Cured",3
2020-03-27,"10:00 AM","Kerala",129,8,0,8.03,35699443,"Cured",11
2020-03-27,"10:00 AM","Ladakh",13,0,0,23.08,289023,"Cured",3
2020-03-27,"10:00 AM","Madhya Pradesh",20,0,5,0,85358965,"Cured",0
2020-03-27,"10:00 AM","Maharashtra",127,3,3.08,11.54,123144223,"Cured",15
2020-03-27,"10:00 AM","Manipur",1,0,0,0,3091545,"Cured",0
2020-03-27,"10:00 AM","Mizoram",1,0,0,0,1239244,"Cured",0
2020-03-27,"10:00 AM","Odisha",2,0,0,0,46356334,"Cured",0
2020-03-27,"10:00 AM","Puducherry",1,0,0,0,1413542,"Cured",0
2020-03-27,"10:00 AM","Punjab",33,0,3.03,0,30141373,"Cured",0
2020-03-27,"10:00 AM","Rajasthan",39,2,0,7.32,81032689,"Cured",3
2020-03-27,"10:00 AM","Tamil Nadu",23,6,3.45,3.45,77841267,"Cured",1
2020-03-27,"10:00 AM","Telangana",35,10,0,2.22,39362732,"Cured",1
2020-03-27,"10:00 AM","Uttarakhand",4,1,0,0,11250858,"Cured",0
2020-03-27,"10:00 AM","Uttar Pradesh",40,1,0,26.83,237882725,"Cured",11
2020-03-27,"10:00 AM","West Bengal",10,0,10,0,99609303,"Cured",0
2020-03-28,"6:00 PM","Andhra Pradesh",14,0,0,7.14,53903393,"Cured",1
2020-03-28,"6:00 PM","Andaman and Nicobar Islands",6,0,0,0,NA,"Cured",0
2020-03-28,"6:00 PM","Bihar",9,0,11.11,0,124799926,"Cured",0
2020-03-28,"6:00 PM","Chandigarh",8,0,0,0,1158473,"Cured",0
2020-03-28,"6:00 PM","Chhattisgarh",6,0,0,0,29436231,"Cured",0
2020-03-28,"6:00 PM","Delhi",38,1,2.56,15.38,18710922,"Cured",6
2020-03-28,"6:00 PM","Goa",3,0,0,0,1586250,"Cured",0
2020-03-28,"6:00 PM","Gujarat",44,1,6.67,0,63872399,"Cured",0
2020-03-28,"6:00 PM","Haryana",19,14,0,36.36,28204692,"Cured",12
2020-03-28,"6:00 PM","Himachal Pradesh",3,0,33.33,0,7451955,"Cured",0
2020-03-28,"6:00 PM","Jammu and Kashmir",20,0,5,5,13606320,"Cured",1
2020-03-28,"6:00 PM","Karnataka",55,0,3.64,5.45,67562686,"Cured",3
2020-03-28,"6:00 PM","Kerala",168,8,0,6.25,35699443,"Cured",11
2020-03-28,"6:00 PM","Ladakh",13,0,0,23.08,289023,"Cured",3
2020-03-28,"6:00 PM","Madhya Pradesh",30,0,6.67,0,85358965,"Cured",0
2020-03-28,"6:00 PM","Maharashtra",177,3,2.78,13.89,123144223,"Cured",25
2020-03-28,"6:00 PM","Manipur",1,0,0,0,3091545,"Cured",0
2020-03-28,"6:00 PM","Mizoram",1,0,0,0,1239244,"Cured",0
2020-03-28,"6:00 PM","Odisha",3,0,0,0,46356334,"Cured",0
2020-03-28,"6:00 PM","Puducherry",1,0,0,0,1413542,"Cured",0
2020-03-28,"6:00 PM","Punjab",38,0,2.63,2.63,30141373,"Cured",1
2020-03-28,"6:00 PM","Rajasthan",52,2,0,5.56,81032689,"Cured",3
2020-03-28,"6:00 PM","Tamil Nadu",34,6,2.5,5,77841267,"Cured",2
2020-03-28,"6:00 PM","Telangana",46,10,0,1.79,39362732,"Cured",1
2020-03-28,"6:00 PM","Uttarakhand",4,1,0,0,11250858,"Cured",0
2020-03-28,"6:00 PM","Uttar Pradesh",54,1,0,20,237882725,"Cured",11
2020-03-28,"6:00 PM","West Bengal",15,0,6.67,0,99609303,"Cured",0
2020-03-29,"7:30 PM","Andhra Pradesh",NA,NA,0,5.26,53903393,"Cured",1
2020-03-29,"7:30 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-03-29,"7:30 PM","Bihar",NA,NA,9.09,0,124799926,"Cured",0
2020-03-29,"7:30 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-03-29,"7:30 PM","Chhattisgarh",NA,NA,0,0,29436231,"Cured",0
2020-03-29,"7:30 PM","Delhi",NA,NA,4.08,12.24,18710922,"Cured",6
2020-03-29,"7:30 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-03-29,"7:30 PM","Gujarat",NA,NA,8.62,1.72,63872399,"Cured",1
2020-03-29,"7:30 PM","Haryana",NA,NA,0,51.52,28204692,"Cured",17
2020-03-29,"7:30 PM","Himachal Pradesh",NA,NA,33.33,0,7451955,"Cured",0
2020-03-29,"7:30 PM","Jammu and Kashmir",NA,NA,6.45,3.23,13606320,"Cured",1
2020-03-29,"7:30 PM","Karnataka",NA,NA,3.95,6.58,67562686,"Cured",5
2020-03-29,"7:30 PM","Kerala",NA,NA,0.55,8.24,35699443,"Cured",15
2020-03-29,"7:30 PM","Ladakh",NA,NA,0,23.08,289023,"Cured",3
2020-03-29,"7:30 PM","Madhya Pradesh",NA,NA,6.67,0,85358965,"Cured",0
2020-03-29,"7:30 PM","Maharashtra",NA,NA,3.23,13.44,123144223,"Cured",25
2020-03-29,"7:30 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-03-29,"7:30 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-03-29,"7:30 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-03-29,"7:30 PM","Puducherry",NA,NA,0,0,1413542,"Cured",0
2020-03-29,"7:30 PM","Punjab",NA,NA,2.63,2.63,30141373,"Cured",1
2020-03-29,"7:30 PM","Rajasthan",NA,NA,0,5.45,81032689,"Cured",3
2020-03-29,"7:30 PM","Tamil Nadu",NA,NA,2.04,8.16,77841267,"Cured",4
2020-03-29,"7:30 PM","Telangana",NA,NA,1.52,1.52,39362732,"Cured",1
2020-03-29,"7:30 PM","Uttarakhand",NA,NA,0,28.57,11250858,"Cured",2
2020-03-29,"7:30 PM","Uttar Pradesh",NA,NA,0,16.92,237882725,"Cured",11
2020-03-29,"7:30 PM","West Bengal",NA,NA,5.56,0,99609303,"Cured",0
2020-03-30,"9:30 PM","Andhra Pradesh",NA,NA,0,4.35,53903393,"Cured",1
2020-03-30,"9:30 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-03-30,"9:30 PM","Bihar",NA,NA,6.67,0,124799926,"Cured",0
2020-03-30,"9:30 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-03-30,"9:30 PM","Chhattisgarh",NA,NA,0,0,29436231,"Cured",0
2020-03-30,"9:30 PM","Delhi",NA,NA,2.3,6.9,18710922,"Cured",6
2020-03-30,"9:30 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-03-30,"9:30 PM","Gujarat",NA,NA,8.7,1.45,63872399,"Cured",1
2020-03-30,"9:30 PM","Haryana",NA,NA,0,50,28204692,"Cured",18
2020-03-30,"9:30 PM","Himachal Pradesh",NA,NA,33.33,0,7451955,"Cured",0
2020-03-30,"9:30 PM","Jammu and Kashmir",NA,NA,4.17,4.17,13606320,"Cured",2
2020-03-30,"9:30 PM","Karnataka",NA,NA,3.61,6.02,67562686,"Cured",5
2020-03-30,"9:30 PM","Kerala",NA,NA,0.5,9.41,35699443,"Cured",19
2020-03-30,"9:30 PM","Ladakh",NA,NA,0,23.08,289023,"Cured",3
2020-03-30,"9:30 PM","Madhya Pradesh",NA,NA,6.38,0,85358965,"Cured",0
2020-03-30,"9:30 PM","Maharashtra",NA,NA,4.04,12.63,123144223,"Cured",25
2020-03-30,"9:30 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-03-30,"9:30 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-03-30,"9:30 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-03-30,"9:30 PM","Puducherry",NA,NA,0,0,1413542,"Cured",0
2020-03-30,"9:30 PM","Punjab",NA,NA,2.63,2.63,30141373,"Cured",1
2020-03-30,"9:30 PM","Rajasthan",NA,NA,0,5.08,81032689,"Cured",3
2020-03-30,"9:30 PM","Tamil Nadu",NA,NA,1.49,5.97,77841267,"Cured",4
2020-03-30,"9:30 PM","Telangana",NA,NA,1.41,1.41,39362732,"Cured",1
2020-03-30,"9:30 PM","Uttarakhand",NA,NA,0,28.57,11250858,"Cured",2
2020-03-30,"9:30 PM","Uttar Pradesh",NA,NA,0,13.41,237882725,"Cured",11
2020-03-30,"9:30 PM","West Bengal",NA,NA,4.55,0,99609303,"Cured",0
2020-03-30,"9:30 PM","Unassigned",NA,NA,0,0,NA,"Cured",0
2020-03-31,"8:30 PM","Andhra Pradesh",NA,NA,0,2.5,53903393,"Cured",1
2020-03-31,"8:30 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-03-31,"8:30 PM","Bihar",NA,NA,6.67,0,124799926,"Cured",0
2020-03-31,"8:30 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-03-31,"8:30 PM","Chhattisgarh",NA,NA,0,0,29436231,"Cured",0
2020-03-31,"8:30 PM","Delhi",NA,NA,2.06,6.19,18710922,"Cured",6
2020-03-31,"8:30 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-03-31,"8:30 PM","Gujarat",NA,NA,8.22,4.11,63872399,"Cured",3
2020-03-31,"8:30 PM","Haryana",NA,NA,0,52.5,28204692,"Cured",21
2020-03-31,"8:30 PM","Himachal Pradesh",NA,NA,33.33,0,7451955,"Cured",0
2020-03-31,"8:30 PM","Jammu and Kashmir",NA,NA,3.7,3.7,13606320,"Cured",2
2020-03-31,"8:30 PM","Karnataka",NA,NA,3.61,6.02,67562686,"Cured",5
2020-03-31,"8:30 PM","Kerala",NA,NA,0.43,8.12,35699443,"Cured",19
2020-03-31,"8:30 PM","Ladakh",NA,NA,0,23.08,289023,"Cured",3
2020-03-31,"8:30 PM","Madhya Pradesh",NA,NA,6.38,0,85358965,"Cured",0
2020-03-31,"8:30 PM","Maharashtra",NA,NA,4.17,18.06,123144223,"Cured",39
2020-03-31,"8:30 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-03-31,"8:30 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-03-31,"8:30 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-03-31,"8:30 PM","Puducherry",NA,NA,0,0,1413542,"Cured",0
2020-03-31,"8:30 PM","Punjab",NA,NA,7.32,2.44,30141373,"Cured",1
2020-03-31,"8:30 PM","Rajasthan",NA,NA,0,4.05,81032689,"Cured",3
2020-03-31,"8:30 PM","Tamil Nadu",NA,NA,1.35,5.41,77841267,"Cured",4
2020-03-31,"8:30 PM","Telangana",NA,NA,1.27,1.27,39362732,"Cured",1
2020-03-31,"8:30 PM","Uttarakhand",NA,NA,0,28.57,11250858,"Cured",2
2020-03-31,"8:30 PM","Uttar Pradesh",NA,NA,0,13.86,237882725,"Cured",14
2020-03-31,"8:30 PM","West Bengal",NA,NA,7.69,0,99609303,"Cured",0
2020-03-31,"8:30 PM","Unassigned",NA,NA,0,0,NA,"Cured",0
2020-04-01,"7:30 PM","Andhra Pradesh",NA,NA,0,1.2,53903393,"Cured",1
2020-04-01,"7:30 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-04-01,"7:30 PM","Assam",NA,NA,0,0,35607039,"Cured",0
2020-04-01,"7:30 PM","Bihar",NA,NA,4.35,0,124799926,"Cured",0
2020-04-01,"7:30 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-04-01,"7:30 PM","Chhattisgarh",NA,NA,0,22.22,29436231,"Cured",2
2020-04-01,"7:30 PM","Delhi",NA,NA,1.32,3.95,18710922,"Cured",6
2020-04-01,"7:30 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-04-01,"7:30 PM","Gujarat",NA,NA,7.32,6.1,63872399,"Cured",5
2020-04-01,"7:30 PM","Haryana",NA,NA,0,48.84,28204692,"Cured",21
2020-04-01,"7:30 PM","Himachal Pradesh",NA,NA,33.33,0,7451955,"Cured",0
2020-04-01,"7:30 PM","Jammu and Kashmir",NA,NA,3.23,3.23,13606320,"Cured",2
2020-04-01,"7:30 PM","Jharkhand",NA,NA,0,0,NA,"Cured",0
2020-04-01,"7:30 PM","Karnataka",NA,NA,2.97,7.92,67562686,"Cured",8
2020-04-01,"7:30 PM","Kerala",NA,NA,0.83,9.54,35699443,"Cured",23
2020-04-01,"7:30 PM","Ladakh",NA,NA,0,23.08,289023,"Cured",3
2020-04-01,"7:30 PM","Madhya Pradesh",NA,NA,4.55,0,85358965,"Cured",0
2020-04-01,"7:30 PM","Maharashtra",NA,NA,2.98,12.91,123144223,"Cured",39
2020-04-01,"7:30 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-04-01,"7:30 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-04-01,"7:30 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-04-01,"7:30 PM","Puducherry",NA,NA,0,33.33,1413542,"Cured",1
2020-04-01,"7:30 PM","Punjab",NA,NA,7.14,2.38,30141373,"Cured",1
2020-04-01,"7:30 PM","Rajasthan",NA,NA,0,3.23,81032689,"Cured",3
2020-04-01,"7:30 PM","Tamil Nadu",NA,NA,0.43,2.56,77841267,"Cured",6
2020-04-01,"7:30 PM","Telangana",NA,NA,3.12,1.04,39362732,"Cured",1
2020-04-01,"7:30 PM","Uttarakhand",NA,NA,0,28.57,11250858,"Cured",2
2020-04-01,"7:30 PM","Uttar Pradesh",NA,NA,1.94,13.59,237882725,"Cured",14
2020-04-01,"7:30 PM","West Bengal",NA,NA,8.11,16.22,99609303,"Cured",6
2020-04-02,"6:00 PM","Andhra Pradesh",NA,NA,1.16,1.16,53903393,"Cured",1
2020-04-02,"6:00 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-04-02,"6:00 PM","Assam",NA,NA,0,0,35607039,"Cured",0
2020-04-02,"6:00 PM","Bihar",NA,NA,4.17,0,124799926,"Cured",0
2020-04-02,"6:00 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-04-02,"6:00 PM","Chhattisgarh",NA,NA,0,22.22,29436231,"Cured",2
2020-04-02,"6:00 PM","Delhi",NA,NA,1.83,3.65,18710922,"Cured",8
2020-04-02,"6:00 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-04-02,"6:00 PM","Gujarat",NA,NA,8.05,9.2,63872399,"Cured",8
2020-04-02,"6:00 PM","Haryana",NA,NA,0,48.84,28204692,"Cured",21
2020-04-02,"6:00 PM","Himachal Pradesh",NA,NA,33.33,33.33,7451955,"Cured",1
2020-04-02,"6:00 PM","Jammu and Kashmir",NA,NA,3.23,3.23,13606320,"Cured",2
2020-04-02,"6:00 PM","Jharkhand",NA,NA,0,0,NA,"Cured",0
2020-04-02,"6:00 PM","Karnataka",NA,NA,2.73,8.18,67562686,"Cured",9
2020-04-02,"6:00 PM","Kerala",NA,NA,0.75,9.43,35699443,"Cured",25
2020-04-02,"6:00 PM","Ladakh",NA,NA,0,23.08,289023,"Cured",3
2020-04-02,"6:00 PM","Madhya Pradesh",NA,NA,6.06,0,85358965,"Cured",0
2020-04-02,"6:00 PM","Maharashtra",NA,NA,3.88,12.54,123144223,"Cured",42
2020-04-02,"6:00 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-04-02,"6:00 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-04-02,"6:00 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-04-02,"6:00 PM","Puducherry",NA,NA,0,33.33,1413542,"Cured",1
2020-04-02,"6:00 PM","Punjab",NA,NA,8.7,2.17,30141373,"Cured",1
2020-04-02,"6:00 PM","Rajasthan",NA,NA,0,2.78,81032689,"Cured",3
2020-04-02,"6:00 PM","Tamil Nadu",NA,NA,0.43,2.56,77841267,"Cured",6
2020-04-02,"6:00 PM","Telangana",NA,NA,2.8,0.93,39362732,"Cured",1
2020-04-02,"6:00 PM","Uttarakhand",NA,NA,0,28.57,11250858,"Cured",2
2020-04-02,"6:00 PM","Uttar Pradesh",NA,NA,1.77,12.39,237882725,"Cured",14
2020-04-02,"6:00 PM","West Bengal",NA,NA,5.66,11.32,99609303,"Cured",6
2020-04-03,"6:00 PM","Andhra Pradesh",NA,NA,0.76,0.76,53903393,"Cured",1
2020-04-03,"6:00 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-04-03,"6:00 PM","Arunachal Pradesh",NA,NA,0,0,1570458,"Cured",0
2020-04-03,"6:00 PM","Assam",NA,NA,0,0,35607039,"Cured",0
2020-04-03,"6:00 PM","Bihar",NA,NA,3.45,0,124799926,"Cured",0
2020-04-03,"6:00 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-04-03,"6:00 PM","Chhattisgarh",NA,NA,0,33.33,29436231,"Cured",3
2020-04-03,"6:00 PM","Delhi",NA,NA,1.83,3.65,18710922,"Cured",8
2020-04-03,"6:00 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-04-03,"6:00 PM","Gujarat",NA,NA,8.42,10.53,63872399,"Cured",10
2020-04-03,"6:00 PM","Haryana",NA,NA,0,48.98,28204692,"Cured",24
2020-04-03,"6:00 PM","Himachal Pradesh",NA,NA,16.67,16.67,7451955,"Cured",1
2020-04-03,"6:00 PM","Jammu and Kashmir",NA,NA,2.67,4,13606320,"Cured",3
2020-04-03,"6:00 PM","Jharkhand",NA,NA,0,0,NA,"Cured",0
2020-04-03,"6:00 PM","Karnataka",NA,NA,2.42,8.06,67562686,"Cured",10
2020-04-03,"6:00 PM","Kerala",NA,NA,0.7,9.44,35699443,"Cured",27
2020-04-03,"6:00 PM","Ladakh",NA,NA,0,21.43,289023,"Cured",3
2020-04-03,"6:00 PM","Madhya Pradesh",NA,NA,5.77,0,85358965,"Cured",0
2020-04-03,"6:00 PM","Maharashtra",NA,NA,4.78,12.54,123144223,"Cured",42
2020-04-03,"6:00 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-04-03,"6:00 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-04-03,"6:00 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-04-03,"6:00 PM","Puducherry",NA,NA,0,20,1413542,"Cured",1
2020-04-03,"6:00 PM","Punjab",NA,NA,10.42,2.08,30141373,"Cured",1
2020-04-03,"6:00 PM","Rajasthan",NA,NA,0,1.8,81032689,"Cured",3
2020-04-03,"6:00 PM","Tamil Nadu",NA,NA,0.32,1.94,77841267,"Cured",6
2020-04-03,"6:00 PM","Telangana",NA,NA,4.43,0.63,39362732,"Cured",1
2020-04-03,"6:00 PM","Uttarakhand",NA,NA,0,20,11250858,"Cured",2
2020-04-03,"6:00 PM","Uttar Pradesh",NA,NA,1.16,8.14,237882725,"Cured",14
2020-04-03,"6:00 PM","West Bengal",NA,NA,4.76,4.76,99609303,"Cured",3
2020-04-03,"6:00 PM","Unassigned",NA,NA,0,0,NA,"Cured",0
2020-04-04,"6:00 PM","Andhra Pradesh",NA,NA,0.62,0.62,53903393,"Cured",1
2020-04-04,"6:00 PM","Andaman and Nicobar Islands",NA,NA,0,0,NA,"Cured",0
2020-04-04,"6:00 PM","Arunachal Pradesh",NA,NA,0,0,1570458,"Cured",0
2020-04-04,"6:00 PM","Assam",NA,NA,0,0,35607039,"Cured",0
2020-04-04,"6:00 PM","Bihar",NA,NA,3.33,0,124799926,"Cured",0
2020-04-04,"6:00 PM","Chandigarh",NA,NA,0,0,1158473,"Cured",0
2020-04-04,"6:00 PM","Chhattisgarh",NA,NA,0,33.33,29436231,"Cured",3
2020-04-04,"6:00 PM","Delhi",NA,NA,1.35,3.37,18710922,"Cured",15
2020-04-04,"6:00 PM","Goa",NA,NA,0,0,1586250,"Cured",0
2020-04-04,"6:00 PM","Gujarat",NA,NA,9.52,13.33,63872399,"Cured",14
2020-04-04,"6:00 PM","Haryana",NA,NA,0,48.98,28204692,"Cured",24
2020-04-04,"6:00 PM","Himachal Pradesh",NA,NA,16.67,16.67,7451955,"Cured",1
2020-04-04,"6:00 PM","Jammu and Kashmir",NA,NA,2.67,4,13606320,"Cured",3
2020-04-04,"6:00 PM","Jharkhand",NA,NA,0,0,NA,"Cured",0
2020-04-04,"6:00 PM","Karnataka",NA,NA,2.34,9.38,67562686,"Cured",12
2020-04-04,"6:00 PM","Kerala",NA,NA,0.68,13.9,35699443,"Cured",41
2020-04-04,"6:00 PM","Ladakh",NA,NA,0,21.43,289023,"Cured",3
2020-04-04,"6:00 PM","Madhya Pradesh",NA,NA,5.77,0,85358965,"Cured",0
2020-04-04,"6:00 PM","Maharashtra",NA,NA,4.9,8.57,123144223,"Cured",42
2020-04-04,"6:00 PM","Manipur",NA,NA,0,0,3091545,"Cured",0
2020-04-04,"6:00 PM","Mizoram",NA,NA,0,0,1239244,"Cured",0
2020-04-04,"6:00 PM","Odisha",NA,NA,0,0,46356334,"Cured",0
2020-04-04,"6:00 PM","Puducherry",NA,NA,0,20,1413542,"Cured",1
2020-04-04,"6:00 PM","Punjab",NA,NA,8.77,1.75,30141373,"Cured",1
2020-04-04,"6:00 PM","Rajasthan",NA,NA,0,10.5,81032689,"Cured",21
2020-04-04,"6:00 PM","Tamil Nadu",NA,NA,0.49,1.46,77841267,"Cured",6
2020-04-04,"6:00 PM","Telangana",NA,NA,4.4,0.63,39362732,"Cured",1
2020-04-04,"6:00 PM","Uttarakhand",NA,NA,0,12.5,11250858,"Cured",2
